"geogConcat","subgroup","breakdown","Employed","EmployedLast","growth","EmployedFemale","femalePerc","employmentProjectionGrowth2023to2035","employmentProjectionGrowth2023to2030","latest","vac_sum","htfv_sum","htfv_den","ssv_sum","ssv_den","sample_occupations_estab_has_vacancy"
"West Midlands","Newspaper and periodical editors SOC2020","4-digit occupation SOC2020",1500,2000,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Newspaper and periodical journalists and reporters SOC2020","4-digit occupation SOC2020",2100,600,2.5,1200,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Public relations professionals SOC2020","4-digit occupation SOC2020",6000,6800,-0.117647058823529,3700,0.616666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Advertising accounts managers and creative directors SOC2020","4-digit occupation SOC2020",2400,4700,-0.48936170212766,2400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Laboratory technicians SOC2020","4-digit occupation SOC2020",6200,9100,-0.318681318681319,3100,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Electrical and electronics technicians SOC2020","4-digit occupation SOC2020",700,1900,-0.631578947368421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Engineering technicians SOC2020","4-digit occupation SOC2020",11300,4200,1.69047619047619,1400,0.123893805309735,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Building and civil engineering technicians SOC2020","4-digit occupation SOC2020",1900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Quality assurance technicians SOC2020","4-digit occupation SOC2020",6200,5500,0.127272727272727,2800,0.451612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Planning, process and production technicians SOC2020","4-digit occupation SOC2020",500,2000,-0.75,500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Science, engineering and production technicians n.e.c. SOC2020","4-digit occupation SOC2020",1600,1400,0.142857142857143,1100,0.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","CAD, drawing and architectural technicians SOC2020","4-digit occupation SOC2020",5400,6100,-0.114754098360656,1000,0.185185185185185,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","IT operations technicians SOC2020","4-digit occupation SOC2020",9800,2200,3.45454545454545,2100,0.214285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","IT user support technicians SOC2020","4-digit occupation SOC2020",10100,10000,0.01,1000,0.099009900990099,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Database administrators and web content technicians SOC2020","4-digit occupation SOC2020",3500,3700,-0.0540540540540541,1700,0.485714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Dispensing opticians SOC2020","4-digit occupation SOC2020",1300,NA,NA,700,0.538461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Pharmaceutical technicians SOC2020","4-digit occupation SOC2020",4500,700,5.42857142857143,4500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Medical and dental technicians SOC2020","4-digit occupation SOC2020",7400,1300,4.69230769230769,5100,0.689189189189189,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Complementary health associate professionals SOC2020","4-digit occupation SOC2020",2400,1700,0.411764705882353,1100,0.458333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Health associate professionals n.e.c. SOC2020","4-digit occupation SOC2020",3900,2900,0.344827586206897,3900,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Youth and community workers SOC2020","4-digit occupation SOC2020",5700,4100,0.390243902439024,5200,0.912280701754386,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Child and early years officers SOC2020","4-digit occupation SOC2020",4800,10700,-0.551401869158878,3800,0.791666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Housing officers SOC2020","4-digit occupation SOC2020",8400,8000,0.05,5500,0.654761904761905,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Counsellors SOC2020","4-digit occupation SOC2020",3900,2900,0.344827586206897,3400,0.871794871794872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Welfare and housing associate professionals n.e.c. SOC2020","4-digit occupation SOC2020",13400,15400,-0.12987012987013,13000,0.970149253731343,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Higher level teaching assistants SOC2020","4-digit occupation SOC2020",13300,8800,0.511363636363636,12800,0.962406015037594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Early education and childcare practitioners SOC2020","4-digit occupation SOC2020",6000,3800,0.578947368421053,5600,0.933333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Veterinary nurses SOC2020","4-digit occupation SOC2020",2300,2200,0.0454545454545455,2300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Non-commissioned officers and other ranks SOC2020","4-digit occupation SOC2020",7700,2300,2.34782608695652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Police officers (sergeant and below) SOC2020","4-digit occupation SOC2020",18300,23200,-0.211206896551724,4100,0.224043715846995,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Fire service officers (watch manager and below) SOC2020","4-digit occupation SOC2020",7500,3200,1.34375,1900,0.253333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Prison service officers (below principal officer) SOC2020","4-digit occupation SOC2020",3600,3200,0.125,2500,0.694444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Protective service associate professionals n.e.c. SOC2020","4-digit occupation SOC2020",7500,7000,0.0714285714285714,1700,0.226666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Artists SOC2020","4-digit occupation SOC2020",2800,4400,-0.363636363636364,1500,0.535714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Authors, writers and translators SOC2020","4-digit occupation SOC2020",8100,6000,0.35,5200,0.641975308641975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Actors, entertainers and presenters SOC2020","4-digit occupation SOC2020",1700,900,0.888888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Dancers and choreographers SOC2020","4-digit occupation SOC2020",1300,3000,-0.566666666666667,1300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Musicians SOC2020","4-digit occupation SOC2020",3400,1500,1.26666666666667,600,0.176470588235294,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Arts officers, producers and directors SOC2020","4-digit occupation SOC2020",4000,3800,0.0526315789473684,1500,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Photographers, audio-visual and broadcasting equipment operators SOC2020","4-digit occupation SOC2020",10100,5700,0.771929824561403,1800,0.178217821782178,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Interior designers SOC2020","4-digit occupation SOC2020",2200,1100,1,1500,0.681818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Clothing, fashion and accessories designers SOC2020","4-digit occupation SOC2020",1700,NA,NA,1700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Design occupations n.e.c. SOC2020","4-digit occupation SOC2020",2300,2500,-0.08,2300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Sports players SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Sports coaches, instructors and officials SOC2020","4-digit occupation SOC2020",9500,13000,-0.269230769230769,4500,0.473684210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Fitness and wellbeing instructors SOC2020","4-digit occupation SOC2020",1500,5300,-0.716981132075472,700,0.466666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Aircraft pilots and air traffic controllers SOC2020","4-digit occupation SOC2020",2800,2000,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Ship and hovercraft officers SOC2020","4-digit occupation SOC2020",1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Legal associate professionals SOC2020","4-digit occupation SOC2020",3900,3100,0.258064516129032,3400,0.871794871794872,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Brokers SOC2020","4-digit occupation SOC2020",6800,3400,1,1300,0.191176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Insurance underwriters SOC2020","4-digit occupation SOC2020",2000,2400,-0.166666666666667,1500,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Financial and accounting technicians SOC2020","4-digit occupation SOC2020",5000,5000,0,2000,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Financial accounts managers SOC2020","4-digit occupation SOC2020",12800,12800,0,5300,0.4140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Estimators, valuers and assessors SOC2020","4-digit occupation SOC2020",9800,5900,0.661016949152542,1600,0.163265306122449,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Importers and exporters SOC2020","4-digit occupation SOC2020",1300,NA,NA,600,0.461538461538462,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Project support officers SOC2020","4-digit occupation SOC2020",3700,7000,-0.471428571428571,2300,0.621621621621622,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Data analysts SOC2020","4-digit occupation SOC2020",9600,8100,0.185185185185185,1800,0.1875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Business associate professionals n.e.c. SOC2020","4-digit occupation SOC2020",5900,9200,-0.358695652173913,3500,0.593220338983051,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Buyers and procurement officers SOC2020","4-digit occupation SOC2020",5500,11600,-0.525862068965517,1900,0.345454545454545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Business sales executives SOC2020","4-digit occupation SOC2020",18300,17300,0.0578034682080925,9400,0.513661202185792,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Merchandisers SOC2020","4-digit occupation SOC2020",700,1600,-0.5625,700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Marketing associate professionals SOC2020","4-digit occupation SOC2020",14600,8500,0.717647058823529,6300,0.431506849315068,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Estate agents and auctioneers SOC2020","4-digit occupation SOC2020",3200,2300,0.391304347826087,1100,0.34375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Sales accounts and business development managers SOC2020","4-digit occupation SOC2020",34000,26500,0.283018867924528,9900,0.291176470588235,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Events managers and organisers SOC2020","4-digit occupation SOC2020",3900,11500,-0.660869565217391,2700,0.692307692307692,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Public services associate professionals SOC2020","4-digit occupation SOC2020",7400,12200,-0.39344262295082,5000,0.675675675675676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Human resources and industrial relations officers SOC2020","4-digit occupation SOC2020",20200,16400,0.231707317073171,14800,0.732673267326733,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Careers advisers and vocational guidance specialists SOC2020","4-digit occupation SOC2020",1900,1100,0.727272727272727,1000,0.526315789473684,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Information technology trainers SOC2020","4-digit occupation SOC2020",1100,1600,-0.3125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Other vocational and industrial trainers SOC2020","4-digit occupation SOC2020",10000,12900,-0.224806201550388,5200,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Inspectors of standards and regulations SOC2020","4-digit occupation SOC2020",1500,2900,-0.482758620689655,1000,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Health and safety managers and officers SOC2020","4-digit occupation SOC2020",7300,11100,-0.342342342342342,800,0.10958904109589,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","National government administrative occupations SOC2020","4-digit occupation SOC2020",19900,11100,0.792792792792793,10100,0.507537688442211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Local government administrative occupations SOC2020","4-digit occupation SOC2020",10600,9900,0.0707070707070707,8900,0.839622641509434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Officers of non-governmental organisations SOC2020","4-digit occupation SOC2020",6900,4700,0.468085106382979,4600,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Credit controllers SOC2020","4-digit occupation SOC2020",6600,4100,0.609756097560976,4100,0.621212121212121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Book-keepers, payroll managers and wages clerks SOC2020","4-digit occupation SOC2020",34300,36600,-0.0628415300546448,26600,0.775510204081633,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Bank and post office clerks SOC2020","4-digit occupation SOC2020",5300,9500,-0.442105263157895,4400,0.830188679245283,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Finance officers SOC2020","4-digit occupation SOC2020",4500,4000,0.125,4500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Financial administrative occupations n.e.c. SOC2020","4-digit occupation SOC2020",18900,14000,0.35,14500,0.767195767195767,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Records clerks and assistants SOC2020","4-digit occupation SOC2020",14100,10300,0.368932038834951,12300,0.872340425531915,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Pensions and insurance clerks and assistants SOC2020","4-digit occupation SOC2020",3800,4300,-0.116279069767442,1500,0.394736842105263,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Stock control clerks and assistants SOC2020","4-digit occupation SOC2020",7500,5900,0.271186440677966,2800,0.373333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Transport and distribution clerks and assistants SOC2020","4-digit occupation SOC2020",14100,6300,1.23809523809524,5200,0.368794326241135,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Library clerks and assistants SOC2020","4-digit occupation SOC2020",1000,3000,-0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Human resources administrative occupations SOC2020","4-digit occupation SOC2020",2400,2200,0.0909090909090909,1300,0.541666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Office managers SOC2020","4-digit occupation SOC2020",15100,17900,-0.156424581005587,11900,0.788079470198676,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Office supervisors SOC2020","4-digit occupation SOC2020",4400,1700,1.58823529411765,2300,0.522727272727273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Customer service managers SOC2020","4-digit occupation SOC2020",12300,10300,0.194174757281553,7900,0.642276422764228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Sales administrators SOC2020","4-digit occupation SOC2020",4200,8400,-0.5,2400,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Data entry administrators SOC2020","4-digit occupation SOC2020",1700,3700,-0.540540540540541,600,0.352941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Other administrative occupations n.e.c. SOC2020","4-digit occupation SOC2020",51900,59200,-0.123310810810811,44000,0.847784200385356,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Medical secretaries SOC2020","4-digit occupation SOC2020",4500,1800,1.5,4500,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Legal secretaries SOC2020","4-digit occupation SOC2020",2700,5200,-0.480769230769231,1700,0.62962962962963,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","School secretaries SOC2020","4-digit occupation SOC2020",2100,2000,0.05,2100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Company secretaries and administrators SOC2020","4-digit occupation SOC2020",NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Personal assistants and other secretaries SOC2020","4-digit occupation SOC2020",10800,8900,0.213483146067416,9200,0.851851851851852,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Receptionists SOC2020","4-digit occupation SOC2020",15700,18900,-0.169312169312169,13500,0.859872611464968,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Typists and related keyboard occupations SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Farmers SOC2020","4-digit occupation SOC2020",15900,8000,0.9875,4500,0.283018867924528,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Horticultural trades SOC2020","4-digit occupation SOC2020",1700,1400,0.214285714285714,1700,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Gardeners and landscape gardeners SOC2020","4-digit occupation SOC2020",14700,17300,-0.15028901734104,800,0.054421768707483,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Groundsmen and greenkeepers SOC2020","4-digit occupation SOC2020",500,3400,-0.852941176470588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Agricultural and fishing trades n.e.c. SOC2020","4-digit occupation SOC2020",3900,1100,2.54545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Sheet metal workers SOC2020","4-digit occupation SOC2020",2000,2200,-0.0909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Metal plate workers, smiths, moulders and related occupations SOC2020","4-digit occupation SOC2020",1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Welding trades SOC2020","4-digit occupation SOC2020",8400,10500,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Pipe fitters SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Metal machining setters and setter-operators SOC2020","4-digit occupation SOC2020",9100,4600,0.978260869565217,500,0.0549450549450549,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Tool makers, tool fitters and markers-out SOC2020","4-digit occupation SOC2020",NA,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Metal working production and maintenance fitters SOC2020","4-digit occupation SOC2020",15200,12700,0.196850393700787,1200,0.0789473684210526,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Precision instrument makers and repairers SOC2020","4-digit occupation SOC2020",500,1700,-0.705882352941177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Air-conditioning and refrigeration installers and repairers SOC2020","4-digit occupation SOC2020",2900,3400,-0.147058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Vehicle technicians, mechanics and electricians SOC2020","4-digit occupation SOC2020",14800,19100,-0.225130890052356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Vehicle body builders and repairers SOC2020","4-digit occupation SOC2020",3200,5600,-0.428571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Vehicle paint technicians SOC2020","4-digit occupation SOC2020",1300,3500,-0.628571428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Aircraft maintenance and related trades SOC2020","4-digit occupation SOC2020",1500,1900,-0.210526315789474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Boat and ship builders and repairers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Rail and rolling stock builders and repairers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Electricians and electrical fitters SOC2020","4-digit occupation SOC2020",12000,15900,-0.245283018867925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Telecoms and related network installers and repairers SOC2020","4-digit occupation SOC2020",3200,8700,-0.632183908045977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","TV, video and audio servicers and repairers SOC2020","4-digit occupation SOC2020",NA,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Computer system and equipment installers and servicers SOC2020","4-digit occupation SOC2020",2100,3500,-0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Security system installers and repairers SOC2020","4-digit occupation SOC2020",3100,1100,1.81818181818182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Electrical service and maintenance mechanics and repairers SOC2020","4-digit occupation SOC2020",3700,5600,-0.339285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Electrical and electronic trades n.e.c. SOC2020","4-digit occupation SOC2020",3200,3200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Skilled metal, electrical and electronic trades supervisors SOC2020","4-digit occupation SOC2020",2700,6000,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Steel erectors SOC2020","4-digit occupation SOC2020",1100,1300,-0.153846153846154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Stonemasons and related trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Bricklayers SOC2020","4-digit occupation SOC2020",4400,6200,-0.290322580645161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Roofers, roof tilers and slaters SOC2020","4-digit occupation SOC2020",4100,5400,-0.240740740740741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Plumbers & heating and ventilating installers and repairers SOC2020","4-digit occupation SOC2020",14400,16000,-0.1,1600,0.111111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Carpenters and joiners SOC2020","4-digit occupation SOC2020",13200,14800,-0.108108108108108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Glaziers, window fabricators and fitters SOC2020","4-digit occupation SOC2020",6900,8900,-0.224719101123595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Construction and building trades n.e.c. SOC2020","4-digit occupation SOC2020",14000,17600,-0.204545454545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Plasterers SOC2020","4-digit occupation SOC2020",2700,2400,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Floorers and wall tilers SOC2020","4-digit occupation SOC2020",2000,2600,-0.230769230769231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Painters and decorators SOC2020","4-digit occupation SOC2020",8900,6700,0.328358208955224,1600,0.179775280898876,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Construction and building trades supervisors SOC2020","4-digit occupation SOC2020",800,4700,-0.829787234042553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Upholsterers SOC2020","4-digit occupation SOC2020",900,1400,-0.357142857142857,600,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Footwear and leather working trades SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Tailors and dressmakers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Textiles, garments and related trades n.e.c. SOC2020","4-digit occupation SOC2020",600,1200,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Pre-press technicians SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Printers SOC2020","4-digit occupation SOC2020",1800,2900,-0.379310344827586,1400,0.777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Print finishing and binding workers SOC2020","4-digit occupation SOC2020",700,800,-0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Butchers SOC2020","4-digit occupation SOC2020",1700,2000,-0.15,800,0.470588235294118,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Bakers and flour confectioners SOC2020","4-digit occupation SOC2020",900,2500,-0.64,600,0.666666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Fishmongers and poultry dressers SOC2020","4-digit occupation SOC2020",NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Chefs SOC2020","4-digit occupation SOC2020",18800,17700,0.0621468926553672,4400,0.234042553191489,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Cooks SOC2020","4-digit occupation SOC2020",600,3000,-0.8,600,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Catering and bar managers SOC2020","4-digit occupation SOC2020",10000,8100,0.234567901234568,3500,0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Glass and ceramics makers, decorators and finishers SOC2020","4-digit occupation SOC2020",900,2100,-0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Furniture makers and other craft woodworkers SOC2020","4-digit occupation SOC2020",3800,2000,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Florists SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Other skilled trades n.e.c. SOC2020","4-digit occupation SOC2020",1400,5000,-0.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Early education and childcare assistants SOC2020","4-digit occupation SOC2020",9800,12600,-0.222222222222222,9800,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Teaching assistants SOC2020","4-digit occupation SOC2020",19500,27000,-0.277777777777778,18300,0.938461538461538,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Educational support assistants SOC2020","4-digit occupation SOC2020",21100,10900,0.935779816513762,17700,0.838862559241706,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Childminders SOC2020","4-digit occupation SOC2020",2400,1900,0.263157894736842,2400,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Nannies and au pairs SOC2020","4-digit occupation SOC2020",NA,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Playworkers SOC2020","4-digit occupation SOC2020",3300,500,5.6,3300,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Pest control officers SOC2020","4-digit occupation SOC2020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"West Midlands","Animal care services occupations n.e.c. SOC2020","4-digit occupation SOC2020",7800,3800,1.05263157894737,7400,0.948717948717949,NA,NA,NA,NA,NA,NA,NA,NA,NA
